Date,Open,High,Low,Close,Volume
02/12/2016 10:12:00,6952.25,6953.1,6945.2,6945.7,
02/12/2016 10:13:00,6944.65,6953.55,6944.4,6952.45,
02/12/2016 10:14:00,6952.7,6953.6,6945.25,6945.75,
02/12/2016 10:15:00,6946.0,6954.25,6943.6,6954.0,
02/12/2016 10:16:00,6953.6,6955.45,6948.7,6954.65,
02/12/2016 10:17:00,6954.65,6954.95,6945.15,6945.15,
02/12/2016 10:18:00,6944.9,6944.9,6941.1,6942.4,
02/12/2016 10:19:00,6942.75,6943.55,6933.25,6934.8,
02/12/2016 10:20:00,6934.8,6935.1,6930.4,6931.9,
02/12/2016 10:21:00,6932.1,6936.4,6932.1,6934.95,
02/12/2016 10:22:00,6934.7,6934.7,6924.2,6930.45,
02/12/2016 10:23:00,6930.3,6930.3,6922.05,6927.95,
02/12/2016 10:24:00,6928.35,6930.9,6920.4,6923.1,
02/12/2016 10:25:00,6923.25,6929.5,6920.7,6929.5,
02/12/2016 10:26:00,6929.95,6931.0,6924.55,6927.3,
02/12/2016 10:27:00,6927.25,6932.4,6926.6,6931.1,
02/12/2016 10:28:00,6931.05,6934.5,6929.5,6934.5,
02/12/2016 10:29:00,6934.45,6938.0,6932.9,6936.9,
02/12/2016 10:30:00,6937.3,6942.45,6937.3,6942.05,
02/12/2016 10:31:00,6941.85,6945.05,6938.5,6944.45,
02/12/2016 10:32:00,6944.5,6950.65,6944.5,6949.75,
02/12/2016 10:33:00,6949.7,6951.5,6948.05,6949.3,
02/12/2016 10:34:00,6950.1,6950.1,6941.7,6945.1,
02/12/2016 10:35:00,6945.15,6952.4,6942.8,6952.4,
02/12/2016 10:36:00,6952.75,6959.85,6952.7,6959.7,
02/12/2016 10:37:00,6959.5,6975.5,6959.5,6975.15,
02/12/2016 10:38:00,6975.15,6983.7,6975.15,6978.65,
02/12/2016 10:39:00,6978.1,6978.1,6964.25,6966.05,
02/12/2016 10:40:00,6965.0,6966.55,6959.9,6963.9,
02/12/2016 10:41:00,6963.7,6970.05,6963.05,6965.0,
02/12/2016 10:42:00,6965.0,6975.5,6963.85,6975.5,
02/12/2016 10:43:00,6975.85,6983.9,6974.65,6983.8,
02/12/2016 10:44:00,6984.0,6986.05,6981.5,6981.8,
02/12/2016 10:45:00,6981.55,6986.15,6973.55,6974.05,
02/12/2016 10:46:00,6973.45,6975.55,6968.75,6974.65,
02/12/2016 10:47:00,6975.3,6984.15,6975.2,6977.5,
02/12/2016 10:48:00,6977.05,6984.75,6975.35,6984.6,
02/12/2016 10:49:00,6984.55,6985.4,6978.5,6979.25,
02/12/2016 10:50:00,6980.25,6985.55,6979.4,6984.15,
02/12/2016 10:51:00,6983.6,6983.95,6978.05,6979.1,
02/12/2016 10:52:00,6979.05,6980.15,6976.8,6976.95,
02/12/2016 10:53:00,6976.35,6976.55,6964.25,6964.35,
02/12/2016 10:54:00,6964.1,6964.1,6955.05,6959.95,
02/12/2016 10:55:00,6960.95,6973.9,6959.1,6962.9,
02/12/2016 10:56:00,6964.7,6970.6,6964.45,6969.35,
02/12/2016 10:57:00,6969.4,6971.0,6961.7,6971.0,
02/12/2016 10:58:00,6971.4,6972.4,6968.3,6968.35,
02/12/2016 10:59:00,6967.7,6971.95,6967.25,6967.7,
02/12/2016 11:00:00,6967.7,6969.5,6959.05,6969.5,
02/12/2016 11:01:00,6969.35,6971.3,6963.05,6969.2,
02/12/2016 11:02:00,6969.4,6975.7,6969.25,6973.45,
02/12/2016 11:03:00,6973.9,6974.9,6972.25,6972.25,
02/12/2016 11:04:00,6972.55,6975.5,6970.95,6972.05,
02/12/2016 11:05:00,6972.0,6972.0,6967.7,6968.4,
02/12/2016 11:06:00,6968.45,6969.85,6965.05,6969.85,
02/12/2016 11:07:00,6969.95,6971.35,6964.85,6964.85,
02/12/2016 11:08:00,6965.15,6971.25,6965.15,6971.25,
02/12/2016 11:09:00,6971.55,6971.55,6964.35,6964.8,
02/12/2016 11:10:00,6965.05,6969.05,6964.3,6966.85,
02/12/2016 11:11:00,6967.25,6967.25,6963.25,6965.5,
02/12/2016 11:12:00,6965.8,6966.45,6956.65,6957.35,
02/12/2016 11:13:00,6957.4,6958.15,6950.9,6951.25,
02/12/2016 11:14:00,6951.05,6959.7,6951.05,6956.75,
02/12/2016 11:15:00,6957.75,6957.95,6953.6,6954.15,
02/12/2016 11:16:00,6954.85,6954.85,6946.1,6950.7,
02/12/2016 11:17:00,6950.55,6952.35,6947.1,6947.65,
02/12/2016 11:18:00,6948.1,6951.45,6947.7,6951.2,
02/12/2016 11:19:00,6950.8,6954.4,6949.05,6949.7,
02/12/2016 11:20:00,6949.35,6955.6,6948.8,6954.5,
02/12/2016 11:21:00,6954.7,6955.3,6949.35,6951.5,
02/12/2016 11:22:00,6952.5,6954.5,6950.15,6950.6,
02/12/2016 11:23:00,6951.4,6951.4,6947.55,6949.15,
02/12/2016 11:24:00,6950.0,6950.0,6945.9,6946.05,
02/12/2016 11:25:00,6946.3,6954.8,6946.3,6953.75,
02/12/2016 11:26:00,6953.7,6953.7,6944.55,6945.95,
02/12/2016 11:27:00,6945.9,6946.35,6940.3,6940.3,
02/12/2016 11:28:00,6940.0,6940.85,6936.45,6936.85,
02/12/2016 11:29:00,6936.8,6936.9,6930.8,6932.8,
02/12/2016 11:30:00,6932.65,6936.3,6929.9,6936.3,
02/12/2016 11:31:00,6936.4,6945.1,6935.3,6935.3,
02/12/2016 11:32:00,6934.35,6936.05,6930.8,6934.6,
02/12/2016 11:33:00,6935.0,6936.5,6930.9,6933.85,
02/12/2016 11:34:00,6933.6,6941.1,6933.6,6937.5,
02/12/2016 11:35:00,6937.75,6939.8,6932.5,6939.8,
02/12/2016 11:36:00,6939.9,6941.6,6938.15,6940.25,
02/12/2016 11:37:00,6940.5,6940.8,6939.0,6940.65,
02/12/2016 11:38:00,6940.9,6941.55,6938.3,6939.65,
02/12/2016 11:39:00,6939.6,6943.05,6939.0,6940.3,
02/12/2016 11:40:00,6940.6,6940.6,6931.5,6933.7,
02/12/2016 11:41:00,6933.6,6936.85,6932.4,6932.7,
02/12/2016 11:42:00,6932.7,6932.7,6926.05,6926.1,
02/12/2016 11:43:00,6925.4,6930.35,6924.45,6929.65,
02/12/2016 11:44:00,6930.15,6931.7,6928.35,6931.7,
02/12/2016 11:45:00,6931.35,6931.85,6924.05,6924.05,
02/12/2016 11:46:00,6923.9,6927.35,6921.8,6922.55,
02/12/2016 11:47:00,6923.05,6923.35,6914.3,6914.95,
02/12/2016 11:48:00,6914.85,6914.85,6909.2,6909.35,
02/12/2016 11:49:00,6909.05,6916.25,6908.45,6914.3,
02/12/2016 11:50:00,6913.6,6914.5,6910.25,6913.95,
02/12/2016 11:51:00,6913.85,6923.2,6913.85,6920.95,
02/12/2016 11:52:00,6921.7,6924.5,6920.75,6923.65,
02/12/2016 11:53:00,6923.75,6926.0,6919.65,6925.8,
02/12/2016 11:54:00,6925.65,6926.2,6922.65,6926.2,
02/12/2016 11:55:00,6926.0,6930.2,6925.0,6928.8,
02/12/2016 11:56:00,6929.05,6932.1,6928.25,6931.95,
02/12/2016 11:57:00,6932.1,6932.1,6924.4,6927.4,
02/12/2016 11:58:00,6927.1,6927.1,6921.95,6923.8,
02/12/2016 11:59:00,6923.75,6925.6,6920.5,6920.9,
02/12/2016 12:00:00,6920.65,6920.7,6916.7,6919.5,
02/12/2016 12:01:00,6918.9,6918.9,6913.9,6914.95,
02/12/2016 12:02:00,6915.65,6918.0,6910.55,6918.0,
02/12/2016 12:03:00,6917.95,6919.2,6915.2,6917.8,
02/12/2016 12:04:00,6917.45,6917.45,6909.95,6915.15,
02/12/2016 12:05:00,6914.7,6916.85,6912.9,6915.9,
02/12/2016 12:06:00,6916.1,6919.75,6914.25,6917.1,
02/12/2016 12:07:00,6917.5,6919.15,6914.7,6918.55,
02/12/2016 12:08:00,6918.65,6921.65,6916.3,6921.65,
02/12/2016 12:09:00,6921.8,6922.05,6915.85,6915.85,
02/12/2016 12:10:00,6915.8,6918.2,6914.2,6918.2,
02/12/2016 12:11:00,6918.0,6918.2,6912.45,6915.3,
02/12/2016 12:12:00,6915.2,6917.45,6913.7,6917.45,
02/12/2016 12:13:00,6916.55,6918.8,6914.95,6916.6,
02/12/2016 12:14:00,6916.65,6917.4,6913.15,6914.8,
02/12/2016 12:15:00,6914.25,6914.25,6910.65,6912.55,
02/12/2016 12:16:00,6912.6,6914.05,6908.85,6909.55,
02/12/2016 12:17:00,6909.35,6909.35,6906.25,6908.0,
02/12/2016 12:18:00,6907.75,6907.95,6902.85,6905.25,
02/12/2016 12:19:00,6905.75,6909.3,6901.95,6909.3,
02/12/2016 12:20:00,6909.4,6909.4,6904.55,6905.8,
02/12/2016 12:21:00,6905.95,6909.25,6904.65,6907.8,
02/12/2016 12:22:00,6907.4,6910.85,6905.25,6910.85,
02/12/2016 12:23:00,6910.9,6913.1,6909.15,6909.8,
02/12/2016 12:24:00,6909.65,6910.25,6904.9,6905.75,
02/12/2016 12:25:00,6905.65,6906.25,6900.7,6900.7,
02/12/2016 12:26:00,6900.3,6900.3,6891.6,6894.4,
02/12/2016 12:27:00,6894.4,6897.05,6893.05,6896.4,
02/12/2016 12:28:00,6896.35,6896.95,6890.8,6890.95,
02/12/2016 12:29:00,6891.2,6893.75,6888.35,6892.15,
02/12/2016 12:30:00,6892.8,6894.55,6891.25,6893.05,
02/12/2016 12:31:00,6893.15,6896.3,6891.8,6891.8,
02/12/2016 12:32:00,6892.1,6892.1,6881.6,6882.95,
02/12/2016 12:33:00,6883.2,6883.85,6880.5,6883.35,
02/12/2016 12:34:00,6882.55,6883.5,6869.6,6870.7,
02/12/2016 12:35:00,6870.8,6874.85,6869.85,6873.85,
02/12/2016 12:36:00,6874.15,6882.3,6873.55,6878.8,
02/12/2016 12:37:00,6877.9,6882.45,6875.25,6882.4,
02/12/2016 12:38:00,6882.45,6889.1,6880.65,6889.1,
02/12/2016 12:39:00,6889.35,6902.15,6888.8,6901.6,
02/12/2016 12:40:00,6901.3,6909.85,6901.3,6908.4,
02/12/2016 12:41:00,6908.55,6908.7,6900.6,6905.8,
02/12/2016 12:42:00,6905.8,6909.1,6899.45,6908.65,
02/12/2016 12:43:00,6908.7,6914.05,6907.1,6914.05,
02/12/2016 12:44:00,6914.85,6924.8,6913.2,6924.6,
02/12/2016 12:45:00,6924.95,6937.55,6924.95,6937.55,
02/12/2016 12:46:00,6937.9,6949.45,6936.4,6939.3,
02/12/2016 12:47:00,6938.85,6938.85,6927.7,6929.05,
02/12/2016 12:48:00,6929.9,6930.5,6918.55,6924.15,
02/12/2016 12:49:00,6923.35,6927.1,6916.3,6927.1,
02/12/2016 12:50:00,6926.9,6939.35,6926.9,6935.45,
02/12/2016 12:51:00,6935.55,6936.5,6927.5,6934.15,
02/12/2016 12:52:00,6934.2,6934.8,6923.75,6932.3,
02/12/2016 12:53:00,6932.8,6935.9,6926.85,6935.8,
02/12/2016 12:54:00,6935.25,6935.75,6925.05,6925.05,
02/12/2016 12:55:00,6924.4,6935.35,6922.55,6935.35,
02/12/2016 12:56:00,6935.5,6940.15,6934.3,6934.3,
02/12/2016 12:57:00,6933.15,6937.05,6927.2,6935.3,
02/12/2016 12:58:00,6935.2,6937.5,6926.7,6931.15,
02/12/2016 12:59:00,6931.7,6934.25,6928.1,6932.45,
02/12/2016 13:00:00,6932.2,6935.3,6929.65,6932.75,
02/12/2016 13:01:00,6933.1,6939.95,6933.1,6938.3,
02/12/2016 13:02:00,6938.25,6940.4,6930.7,6940.4,
02/12/2016 13:03:00,6940.6,6940.6,6933.2,6936.7,
02/12/2016 13:04:00,6936.15,6937.7,6933.8,6935.3,
02/12/2016 13:05:00,6935.1,6935.85,6933.15,6934.45,
02/12/2016 13:06:00,6934.35,6943.5,6933.15,6942.2,
02/12/2016 13:07:00,6942.4,6958.85,6942.15,6958.85,
02/12/2016 13:08:00,6959.2,6963.2,6954.1,6954.1,
02/12/2016 13:09:00,6953.65,6962.75,6953.05,6962.75,
02/12/2016 13:10:00,6962.65,6965.55,6955.4,6955.8,
02/12/2016 13:11:00,6956.25,6959.05,6952.9,6959.05,
02/12/2016 13:12:00,6958.5,6958.5,6949.7,6949.95,
02/12/2016 13:13:00,6950.15,6953.6,6948.15,6952.35,
02/12/2016 13:14:00,6951.85,6951.95,6940.4,6946.55,
02/12/2016 13:15:00,6946.15,6946.15,6939.05,6939.9,
02/12/2016 13:16:00,6940.35,6940.35,6929.1,6929.3,
02/12/2016 13:17:00,6929.5,6934.6,6929.0,6934.55,
02/12/2016 13:18:00,6935.55,6942.55,6934.6,6939.85,
02/12/2016 13:19:00,6939.55,6940.2,6935.1,6937.8,
02/12/2016 13:20:00,6937.85,6941.7,6934.9,6935.05,
02/12/2016 13:21:00,6934.9,6938.3,6931.85,6936.25,
02/12/2016 13:22:00,6936.4,6937.1,6931.85,6936.7,
02/12/2016 13:23:00,6937.1,6939.85,6936.35,6937.3,
02/12/2016 13:24:00,6937.0,6940.9,6935.6,6938.25,
02/12/2016 13:25:00,6938.1,6944.85,6937.85,6942.35,
02/12/2016 13:26:00,6942.5,6948.45,6942.25,6948.45,
02/12/2016 13:27:00,6948.75,6951.55,6946.9,6951.25,
02/12/2016 13:28:00,6951.2,6952.15,6947.9,6950.5,
02/12/2016 13:29:00,6950.65,6953.8,6946.85,6953.25,
02/12/2016 13:30:00,6953.1,6954.85,6948.8,6950.9,
02/12/2016 13:31:00,6950.85,6956.95,6950.35,6952.3,
02/12/2016 13:32:00,6952.65,6954.95,6951.0,6951.1,
02/12/2016 13:33:00,6950.6,6953.0,6946.25,6952.3,
02/12/2016 13:34:00,6952.75,6957.4,6952.5,6956.1,
02/12/2016 13:35:00,6956.15,6959.0,6955.7,6956.6,
02/12/2016 13:36:00,6956.5,6968.55,6955.45,6967.35,
02/12/2016 13:37:00,6967.45,6968.9,6960.45,6968.5,
02/12/2016 13:38:00,6968.45,6972.1,6964.35,6971.5,
02/12/2016 13:39:00,6970.7,6985.3,6969.0,6985.3,
02/12/2016 13:40:00,6984.95,6988.25,6982.5,6986.65,
02/12/2016 13:41:00,6986.4,6986.8,6979.55,6979.85,
02/12/2016 13:42:00,6980.0,6980.85,6968.7,6973.25,
02/12/2016 13:43:00,6973.5,6987.35,6973.5,6987.35,
02/12/2016 13:44:00,6987.2,7001.35,6987.2,7000.7,
02/12/2016 13:45:00,7000.6,7001.1,6991.9,6998.05,
02/12/2016 13:46:00,6996.8,6998.8,6990.05,6990.6,
02/12/2016 13:47:00,6990.35,7002.35,6990.15,6995.15,
02/12/2016 13:48:00,6995.55,6995.8,6988.1,6988.2,
02/12/2016 13:49:00,6987.7,6987.7,6970.25,6970.95,
02/12/2016 13:50:00,6971.0,6985.2,6970.85,6985.2,
02/12/2016 13:51:00,6985.85,6987.45,6976.1,6982.55,
02/12/2016 13:52:00,6980.25,6981.3,6974.25,6974.9,
02/12/2016 13:53:00,6974.6,6983.55,6973.55,6983.55,
02/12/2016 13:54:00,6983.7,6986.3,6978.5,6981.55,
02/12/2016 13:55:00,6981.3,6981.4,6975.25,6975.3,
02/12/2016 13:56:00,6975.2,6978.0,6973.75,6976.4,
02/12/2016 13:57:00,6975.4,6975.4,6971.5,6973.15,
02/12/2016 13:58:00,6972.85,6973.25,6955.3,6957.75,
02/12/2016 13:59:00,6958.25,6967.45,6956.55,6962.3,
02/12/2016 14:00:00,6962.1,6967.25,6961.7,6963.8,
02/12/2016 14:01:00,6963.05,6968.75,6961.8,6965.75,
02/12/2016 14:02:00,6965.9,6969.0,6961.7,6967.9,
02/12/2016 14:03:00,6967.2,6968.5,6965.65,6965.65,
02/12/2016 14:04:00,6964.7,6965.5,6961.9,6961.9,
02/12/2016 14:05:00,6961.6,6961.6,6957.2,6958.3,
02/12/2016 14:06:00,6958.8,6962.8,6958.2,6961.9,
02/12/2016 14:07:00,6961.65,6964.9,6960.05,6964.9,
02/12/2016 14:08:00,6965.05,6971.4,6964.3,6970.9,
02/12/2016 14:09:00,6970.8,6975.85,6970.55,6972.15,
02/12/2016 14:10:00,6972.05,6978.35,6972.0,6975.55,
02/12/2016 14:11:00,6975.1,6978.2,6973.05,6973.05,
02/12/2016 14:12:00,6972.15,6972.15,6964.75,6969.6,
02/12/2016 14:13:00,6969.7,6973.95,6967.1,6969.7,
02/12/2016 14:14:00,6969.1,6972.85,6965.7,6972.85,
02/12/2016 14:15:00,6972.8,6973.2,6968.3,6971.05,
02/12/2016 14:16:00,6970.95,6978.1,6970.9,6973.35,
02/12/2016 14:17:00,6973.2,6978.15,6973.0,6978.15,
02/12/2016 14:18:00,6978.15,6978.3,6972.0,6974.85,
02/12/2016 14:19:00,6975.45,6976.4,6972.2,6973.3,
02/12/2016 14:20:00,6973.3,6978.9,6973.3,6978.9,
02/12/2016 14:21:00,6978.7,6978.8,6971.8,6972.7,
02/12/2016 14:22:00,6972.1,6973.1,6970.0,6970.3,
02/12/2016 14:23:00,6970.2,6970.2,6966.65,6966.65,
02/12/2016 14:24:00,6966.4,6982.3,6966.15,6982.3,
02/12/2016 14:25:00,6982.9,6985.0,6980.5,6983.85,
02/12/2016 14:26:00,6983.7,6999.4,6983.7,6998.95,
02/12/2016 14:27:00,6998.75,7000.35,6994.0,6994.0,
02/12/2016 14:28:00,6993.75,7000.3,6991.9,7000.3,
02/12/2016 14:29:00,7000.45,7001.8,6994.3,6994.3,
02/12/2016 14:30:00,6993.95,6997.0,6991.7,6997.0,
02/12/2016 14:31:00,6996.7,6999.4,6992.3,6997.1,
02/12/2016 14:32:00,6997.5,7006.4,6996.0,7006.4,
02/12/2016 14:33:00,7006.8,7011.1,7006.75,7008.6,
02/12/2016 14:34:00,7008.5,7009.45,7002.75,7002.75,
02/12/2016 14:35:00,7002.6,7006.55,7000.1,7005.35,
02/12/2016 14:36:00,7005.4,7010.55,7005.2,7007.05,
02/16/2016 09:15:00,7201.25,7201.25,7201.25,7201.25,
02/16/2016 09:16:00,7198.55,7198.55,7185.75,7187.85,
02/16/2016 09:17:00,7186.35,7188.15,7181.3,7182.0,
02/16/2016 09:18:00,7181.9,7181.9,7174.1,7179.85,
02/16/2016 09:19:00,7179.15,7180.25,7174.55,7178.35,
02/16/2016 09:20:00,7177.9,7182.05,7177.25,7180.8,
02/16/2016 09:21:00,7181.2,7184.1,7178.65,7183.55,
02/16/2016 09:22:00,7183.15,7186.35,7177.55,7178.35,
02/16/2016 09:23:00,7178.3,7180.25,7175.6,7177.4,
02/16/2016 09:24:00,7177.2,7179.1,7170.8,7171.45,
02/16/2016 09:25:00,7171.25,7178.35,7170.4,7178.2,
02/16/2016 09:26:00,7178.2,7178.8,7171.75,7175.25,
02/16/2016 09:27:00,7174.7,7174.7,7169.2,7171.95,
02/16/2016 09:28:00,7171.4,7171.4,7166.0,7166.4,
02/16/2016 09:29:00,7166.4,7167.7,7163.35,7164.15,
02/16/2016 09:30:00,7163.95,7165.85,7160.6,7160.75,
02/16/2016 09:31:00,7161.05,7161.05,7152.7,7156.3,
02/16/2016 09:32:00,7155.7,7159.4,7152.95,7159.4,
02/16/2016 09:33:00,7159.3,7159.3,7151.5,7151.85,
02/16/2016 09:34:00,7151.5,7151.7,7140.35,7146.1,
02/16/2016 09:35:00,7146.0,7147.05,7141.3,7144.55,
02/16/2016 09:36:00,7143.8,7143.8,7136.0,7138.0,
02/16/2016 09:37:00,7138.35,7138.35,7127.35,7127.7,
02/16/2016 09:38:00,7127.5,7134.6,7123.75,7134.4,
02/16/2016 09:39:00,7134.65,7140.75,7132.35,7140.75,
02/16/2016 09:40:00,7140.6,7141.2,7131.45,7133.75,
02/16/2016 09:41:00,7133.95,7133.95,7127.55,7127.55,
02/16/2016 09:42:00,7127.35,7136.1,7125.95,7136.1,
02/16/2016 09:43:00,7135.8,7138.75,7135.8,7138.15,
02/16/2016 09:44:00,7138.85,7140.6,7134.65,7136.25,
02/16/2016 09:45:00,7136.4,7137.05,7132.5,7136.65,
02/16/2016 09:46:00,7136.45,7136.55,7129.65,7136.3,
02/16/2016 09:47:00,7136.3,7137.55,7127.7,7127.7,
02/16/2016 09:48:00,7127.5,7132.1,7127.5,7131.75,
02/16/2016 09:49:00,7131.95,7135.75,7131.95,7135.15,
02/16/2016 09:50:00,7135.7,7141.95,7135.7,7141.4,
02/16/2016 09:51:00,7142.0,7143.85,7141.45,7141.95,
02/16/2016 09:52:00,7141.45,7146.55,7139.15,7146.45,
02/16/2016 09:53:00,7147.6,7148.85,7145.55,7147.35,
02/16/2016 09:54:00,7148.6,7151.25,7148.6,7151.15,
02/16/2016 09:55:00,7151.6,7152.95,7150.35,7150.35,
02/16/2016 09:56:00,7150.4,7150.4,7143.4,7145.7,
02/16/2016 09:57:00,7145.25,7145.9,7144.35,7144.75,
02/16/2016 09:58:00,7144.75,7151.95,7144.75,7149.9,
02/16/2016 09:59:00,7150.3,7150.8,7145.65,7146.4,
02/16/2016 10:00:00,7146.2,7147.7,7143.2,7147.1,
02/16/2016 10:01:00,7147.85,7148.85,7146.0,7148.35,
02/16/2016 10:02:00,7148.5,7150.3,7147.95,7150.15,
02/16/2016 10:03:00,7150.0,7151.8,7148.3,7148.4,
02/16/2016 10:04:00,7147.75,7147.75,7142.7,7143.5,
02/16/2016 10:05:00,7143.6,7144.1,7141.6,7141.6,
02/16/2016 10:06:00,7141.2,7141.8,7136.3,7136.85,
02/16/2016 10:07:00,7136.6,7137.1,7135.6,7136.8,
02/16/2016 10:08:00,7136.7,7139.8,7134.95,7139.8,
02/16/2016 10:09:00,7140.1,7142.6,7138.85,7139.15,
02/16/2016 10:10:00,7139.0,7139.3,7136.25,7136.4,
02/16/2016 10:11:00,7136.45,7136.45,7127.8,7128.1,
02/16/2016 10:12:00,7128.7,7133.15,7127.6,7128.35,
02/16/2016 10:13:00,7128.85,7130.45,7128.85,7129.5,
02/16/2016 10:14:00,7129.5,7132.55,7128.4,7132.55,
02/16/2016 10:15:00,7132.3,7132.3,7129.5,7129.5,
02/16/2016 10:16:00,7129.3,7131.55,7128.05,7131.55,
02/16/2016 10:17:00,7131.65,7133.05,7130.85,7131.55,
02/16/2016 10:18:00,7131.65,7134.6,7130.6,7133.9,
02/16/2016 10:19:00,7133.85,7136.65,7133.25,7136.55,
02/16/2016 10:20:00,7136.65,7141.35,7136.65,7141.35,
02/16/2016 10:21:00,7141.55,7142.1,7138.3,7139.4,
02/16/2016 10:22:00,7139.8,7140.15,7135.7,7135.85,
02/16/2016 10:23:00,7135.8,7138.75,7135.7,7138.0,
02/16/2016 10:24:00,7138.35,7143.55,7137.95,7140.7,
02/16/2016 10:25:00,7140.65,7144.35,7140.6,7144.35,
02/16/2016 10:26:00,7144.3,7144.5,7142.25,7143.75,
02/16/2016 10:27:00,7143.95,7145.5,7143.85,7145.1,
02/16/2016 10:28:00,7145.3,7146.7,7144.0,7144.1,
02/16/2016 10:29:00,7144.0,7146.75,7144.0,7145.0,
02/16/2016 10:30:00,7144.85,7147.75,7143.65,7145.95,
02/16/2016 10:31:00,7146.25,7146.5,7144.1,7144.5,
02/16/2016 10:32:00,7144.65,7144.85,7140.65,7141.05,
02/16/2016 10:33:00,7141.25,7142.6,7140.7,7141.45,
02/16/2016 10:34:00,7141.8,7142.15,7140.35,7141.3,
02/16/2016 10:35:00,7141.4,7142.4,7140.95,7141.95,
02/16/2016 10:36:00,7142.05,7143.3,7141.15,7141.3,
02/16/2016 10:37:00,7141.65,7142.2,7139.15,7139.8,
02/16/2016 10:38:00,7139.95,7141.35,7139.4,7140.55,
02/16/2016 10:39:00,7140.6,7141.7,7139.65,7140.15,
02/16/2016 10:40:00,7140.5,7142.05,7140.1,7141.15,
02/16/2016 10:41:00,7141.5,7142.9,7141.25,7142.15,
02/16/2016 10:42:00,7141.65,7142.05,7137.4,7138.1,
02/16/2016 10:43:00,7137.9,7140.0,7137.2,7139.45,
02/16/2016 10:44:00,7139.15,7142.8,7139.15,7140.7,
02/16/2016 10:45:00,7140.8,7144.65,7140.4,7144.15,
02/16/2016 10:46:00,7144.2,7145.75,7143.3,7145.2,
02/16/2016 10:47:00,7145.1,7145.2,7142.9,7144.45,
02/16/2016 10:48:00,7144.55,7145.65,7143.4,7143.95,
02/16/2016 10:49:00,7143.8,7145.75,7143.75,7145.2,
02/16/2016 10:50:00,7145.15,7148.2,7144.8,7147.65,
02/16/2016 10:51:00,7147.65,7155.95,7147.3,7155.3,
02/16/2016 10:52:00,7156.8,7158.9,7154.45,7154.75,
02/16/2016 10:53:00,7154.65,7156.9,7153.35,7156.65,
02/16/2016 10:54:00,7156.75,7157.75,7154.65,7155.65,
02/16/2016 10:55:00,7155.95,7156.2,7152.4,7154.5,
02/16/2016 10:56:00,7154.9,7157.3,7154.7,7157.3,
02/16/2016 10:57:00,7157.45,7164.85,7157.45,7164.85,
02/16/2016 10:58:00,7164.55,7165.4,7162.75,7165.35,
02/16/2016 10:59:00,7165.3,7167.6,7164.55,7164.6,
02/16/2016 11:00:00,7164.4,7164.4,7156.75,7157.85,
02/16/2016 11:01:00,7158.25,7159.3,7156.15,7156.7,
02/16/2016 11:02:00,7157.25,7158.8,7155.15,7157.55,
02/16/2016 11:03:00,7157.35,7158.0,7155.0,7155.4,
02/16/2016 11:04:00,7155.45,7161.5,7155.45,7158.85,
02/16/2016 11:05:00,7159.05,7159.4,7153.0,7153.0,
02/16/2016 11:06:00,7152.8,7154.2,7148.15,7151.5,
02/16/2016 11:07:00,7151.25,7153.6,7147.55,7149.85,
02/16/2016 11:08:00,7149.2,7149.55,7147.75,7149.0,
02/16/2016 11:09:00,7149.2,7150.25,7146.75,7150.25,
02/16/2016 11:10:00,7150.95,7152.1,7148.15,7150.0,
02/16/2016 11:11:00,7150.2,7151.6,7148.25,7149.2,
02/16/2016 11:12:00,7149.05,7154.75,7148.95,7154.45,
02/16/2016 11:13:00,7154.9,7154.9,7151.7,7152.0,
02/16/2016 11:14:00,7152.15,7152.15,7149.55,7149.8,
02/16/2016 11:15:00,7150.05,7150.5,7147.05,7147.9,
02/16/2016 11:16:00,7148.35,7148.4,7144.8,7146.7,
02/16/2016 11:17:00,7147.1,7149.0,7145.55,7147.1,
02/16/2016 11:18:00,7147.1,7148.35,7144.8,7144.8,
02/16/2016 11:19:00,7144.8,7146.4,7141.7,7142.5,
02/16/2016 11:20:00,7142.55,7142.55,7135.05,7135.8,
02/16/2016 11:21:00,7135.8,7137.2,7130.3,7132.5,
02/16/2016 11:22:00,7133.1,7134.6,7130.15,7130.15,
02/16/2016 11:23:00,7130.3,7130.4,7124.95,7128.55,
02/16/2016 11:24:00,7128.85,7130.65,7124.3,7124.3,
02/16/2016 11:25:00,7124.7,7125.3,7117.1,7118.65,
02/16/2016 11:26:00,7118.9,7123.45,7118.15,7123.45,
02/16/2016 11:27:00,7123.0,7126.25,7123.0,7124.6,
02/16/2016 11:28:00,7124.75,7126.4,7123.1,7123.25,
02/16/2016 11:29:00,7123.1,7123.1,7117.0,7119.85,
02/16/2016 11:30:00,7119.7,7120.45,7115.3,7118.6,
02/16/2016 11:31:00,7118.1,7123.35,7118.1,7122.55,
02/16/2016 11:32:00,7122.75,7122.95,7119.45,7120.25,
02/16/2016 11:33:00,7120.2,7122.65,7117.4,7118.75,
02/16/2016 11:34:00,7118.95,7120.1,7115.15,7115.15,
02/16/2016 11:35:00,7115.55,7116.25,7111.1,7114.05,
02/16/2016 11:36:00,7113.65,7119.0,7112.7,7118.7,
02/16/2016 11:37:00,7118.55,7120.95,7115.7,7115.7,
02/16/2016 11:38:00,7115.65,7118.8,7114.45,7118.6,
02/16/2016 11:39:00,7118.65,7118.65,7116.7,7117.65,
02/16/2016 11:40:00,7118.25,7122.3,7118.1,7122.3,
